,user_id,card_num,gender,first_name,last_name,email,job,card_type,address,branch,phone,birthdate,country,balance_usd
1103,cf0acd2a-c283-4248-9cf3-14d587526cd5,3936994458,M,Panca,Mansur,Panca97@gmail.com,"Therapist, nutritional",AMEX,"Jl. Yos Sudarso No. 0
Kota Administrasi Jakarta Timur, Banten 43781",Cirebon,(0758) 672-0456,1961-05-23,ID,67177.2
1104,fb31049a-0eae-44af-92a7-759a3bc2430b,0884902739,M,Yusuf,Sitompul,,Personal assistant,AMEX,"Gg. Pasir Koja No. 902
Subulussalam, MU 95924",Banda Aceh,(0611) 029 1490,1994-02-13,ID,63056.24
1105,d8c5d599-d390-4109-87c4-1e66074811ec,3833638061,M,Kambali,Hutasoit,Kambali26@gmail.com,"Engineer, civil (contracting)",MasterCard,"Gg. Monginsidi No. 17
Batu, JB 43683",Bontang,+62 (0871) 565-5644,1983-08-20,ID,4481.47
1106,725cff11-79fc-4804-b492-e74ef03a1b5a,5797770498,M,Gatot,Prasetyo,,Facilities manager,AMEX,"Jl. Asia Afrika No. 2
Bandar Lampung, SU 19408",Sorong,+62 (65) 396-0771,1981-07-22,ID,58596.28
1107,156f8e78-f7a9-4524-9c1f-8d5aeb6edd79,6664212609,F,Ifa,Namaga,Ifa54@yahoo.com,"Psychotherapist, child",AMEX,"Gang Sentot Alibasa No. 17
Kediri, Kalimantan Barat 92002",Palopo,+62 (049) 269 1501,1983-08-16,ID,95093.94
1108,a89ae3c6-c548-48b4-a921-95ca63296028,1231687672,F,Karimah,Nuraini,Karimah08@gmail.com,Agricultural engineer,Visa,"Gang Otto Iskandardinata No. 640
Dumai, JT 96881",Tidore Kepulauan,+62 (041) 807 5883,1956-01-27,ID,62974.83
1109,2cd2b0a1-0bc8-472d-8f5b-cb1870fb1c36,9006990483,F,Suci,Safitri,Suci63@hotmail.com,Soil scientist,MasterCard,"Jalan Rumah Sakit No. 7
Langsa, Riau 95165",Dumai,+62 (0019) 863-0690,1981-07-01,ID,21921.93
1110,a0a2c5a2-b72f-4505-a45d-01d7cd72524e,4023472080,F,Ellis,Utami,Ellis62@hotmail.com,Field trials officer,Visa,"Jl. Pelajar Pejuang No. 625
Kota Administrasi Jakarta Selatan, Nusa Tenggara Timur 07057",Padang,(0154) 075-4301,1978-03-10,ID,34238.1
1111,4edd22c2-a8e5-4e4b-9718-3f5f5908eb42,0076515158,M,Harjaya,Sihombing,Sihombing35@gmail.com,Transport planner,Visa,"Jalan Cihampelas No. 332
Meulaboh, Kalimantan Barat 72107",Tebingtinggi,+62 (0532) 136 6217,1996-05-05,ID,64069.32
1112,99473e25-b5a4-4743-85df-00a3c8515cc4,5147345316,M,Kasusra,Nainggolan,Kasusra34@hotmail.com,Farm manager,MasterCard,"Gang Sadang Serang No. 55
Banjarmasin, SU 69792",Cimahi,081 983 4106,1966-09-10,ID,31477.6
1113,51685319-273c-4998-98f6-21ca17cfb7d8,4797064641,F,Victoria,Susanti,Victoria21@yahoo.com,Risk analyst,MasterCard,"Gang Pelajar Pejuang No. 4
Bogor, Maluku 52240",Gorontalo,082 230 4214,1976-12-01,ID,44477.16
1114,2eddb184-cc2e-4d45-aaf8-8868492b911d,5659519387,F,Silvia,Agustina,Agustina29@hotmail.com,"Surveyor, quantity",Visa,"Gang Kutisari Selatan No. 76
Tanjungpinang, BA 11941",Pekanbaru,087 832 6397,2001-05-20,ID,32083.45
1115,e0b9d9b4-70ba-4ff6-a5dd-74753db4b833,1597310905,M,Damar,Hardiansyah,Damar35@yahoo.com,Patent attorney,AMEX,"Jalan Surapati No. 002
Ambon, DI Yogyakarta 68245",Bau-Bau,0861532333,1973-06-18,ID,12215.65
1116,8f5b249a-4850-4787-b2ce-ee2e90ecde14,2534806363,F,Laila,Lailasari,Laila54@gmail.com,"Civil engineer, consulting",MasterCard,"Gang Cikapayang No. 6
Kota Administrasi Jakarta Selatan, SU 70346",Tual,+62 (77) 270 3008,1951-03-11,ID,88171.8
1117,66bc1e20-3eee-4ef2-9526-7ac6d7502c26,8939669850,M,Gaiman,Wijaya,Wijaya80@gmail.com,Fisheries officer,Visa,"Jalan Medokan Ayu No. 623
Bima, BE 38035",Surabaya,(030) 589 6095,1974-07-05,ID,61594.11
1118,ea8653f0-63ae-4b08-817d-320d66f9614f,0701974460,F,Maida,Palastri,Maida73@gmail.com,Equities trader,MasterCard,"Jalan Gedebage Selatan No. 1
Madiun, Aceh 61787",Bandung,(0134) 268-0550,2008-12-21,ID,30783.94
1119,97a72c25-b193-4081-857c-ecd30abd7853,8920763465,M,Tirtayasa,Sitorus,Sitorus43@yahoo.com,Health physicist,MasterCard,"Gang S. Parman No. 945
Cilegon, SR 89348",Depok,+62-0883-867-6963,2002-09-05,ID,7073.38
1120,17d63c3b-2f92-41fd-aa54-35120e271d2b,8730277059,M,Kuncara,Haryanto,Kuncara11@hotmail.com,"Scientist, research (maths)",Visa,"Gg. Bangka Raya No. 1
Bandung, MA 53512",Bandar Lampung,+62 (449) 390-5842,1999-07-22,ID,56699.31
1121,58e46a76-f62f-467b-8757-6f3777ccfce5,0919476681,M,Gatot,Dabukke,Gatot66@gmail.com,Estate agent,AMEX,"Jl. Antapani Lama No. 82
Kota Administrasi Jakarta Barat, NB 42356",Sawahlunto,(0881) 342-3518,1974-09-23,ID,92778.19
1122,b20a0dde-b987-408b-b4d4-140e12866629,9633212610,M,Jail,Rajasa,,Quality manager,MasterCard,"Jalan Rawamangun No. 400
Medan, DKI Jakarta 01863",Depok,+62 (92) 795-8028,1997-07-07,ID,37780.44
1123,dc35e3a0-40a9-4a2d-b78c-9434848dad6a,6576027587,M,Mahesa,Saptono,Mahesa48@yahoo.com,Materials engineer,AMEX,"Gang Soekarno Hatta No. 9
Bengkulu, Maluku Utara 98876",Lhokseumawe,+62-084-124-4443,1963-02-03,ID,76395.5
1124,aaf20c28-3bea-4160-a9c4-dd0244574285,6383008116,F,Kamaria,Nasyiah,Kamaria61@yahoo.com,Hotel manager,MasterCard,"Jalan Siliwangi No. 076
Mojokerto, SR 03521",Cirebon,+62 (032) 162 5396,1997-01-24,ID,83995.7
1125,721c9595-0ced-43e4-99ee-3f62c97c29b3,3657357429,M,Yusuf,Napitupulu,Napitupulu20@gmail.com,Land/geomatics surveyor,AMEX,"Jl. Tubagus Ismail No. 34
Gorontalo, Lampung 90323",Langsa,0866315761,1979-09-28,ID,3388.71
1126,84117560-63a8-46a1-ae8d-109ab0f4c1b4,8996267933,F,Mila,Kusmawati,Mila16@hotmail.com,"Engineer, electrical",AMEX,"Jalan Ahmad Yani No. 707
Pematangsiantar, SB 79316",Palu,+62 (58) 843-8013,1966-12-06,ID,30980.63
1127,e7d3e78d-9c0b-4df5-a0ad-f8c818cf16ba,1149426763,M,Kariman,Hutasoit,Hutasoit03@hotmail.com,Mechanical engineer,Visa,"Jl. Cihampelas No. 665
Tomohon, Jawa Tengah 04672",Subulussalam,+62 (033) 399-4369,1994-10-17,ID,51961.41
1128,9e4b3e3f-f4d1-4021-8313-f7500c852146,4524866712,M,Gara,Pradana,Gara57@gmail.com,Set designer,AMEX,"Jalan M.H Thamrin No. 524
Palembang, Nusa Tenggara Barat 30483",Pariaman,+62 (984) 454 3930,1996-09-09,ID,90245.12
1129,ec22f3aa-accc-4cad-a2d4-5283f63f71e6,0906243496,M,Bagus,Budiman,,"Scientist, research (maths)",MasterCard,"Gg. Kendalsari No. 30
Banjarbaru, Maluku Utara 40097",Kendari,0886571049,1986-04-07,ID,23105.2
1130,19ec2c38-7bd6-4509-9fd7-ecf92de575ca,8509337388,M,Catur,Dabukke,Catur81@yahoo.com,"Clinical scientist, histocompatibility and immunogenetics",Visa,"Gg. S. Parman No. 127
Cirebon, JK 67597",Magelang,+62 (68) 183-4540,1994-08-14,ID,74363.46
1131,cc2a0e4c-1e85-4122-a5ef-dde9877090bf,1717814022,F,Dina,Anggraini,Dina45@hotmail.com,Futures trader,Visa,"Gg. Merdeka No. 3
Bukittinggi, Kalimantan Tengah 38640",Sawahlunto,(0006) 685 9063,1983-04-09,ID,6936.9
1132,6f539369-657e-4d35-b620-f41cbb8b1200,4243929583,M,Jumari,Pratama,Pratama00@hotmail.com,Animal nutritionist,Visa,"Jl. Siliwangi No. 128
Pematangsiantar, JK 80612",Tangerang,+62 (53) 672 5915,2004-05-01,ID,42699.74
1133,725823f7-3de9-42ed-9ea7-535cf299decb,1111966330,M,Daryani,Winarno,Daryani51@hotmail.com,Ecologist,MasterCard,"Jl. Bangka Raya No. 5
Pematangsiantar, Sumatera Selatan 05805",Yogyakarta,(0176) 363-0241,1944-05-14,ID,25929.22
1134,960a14eb-658b-48d0-acf1-527d4fa47ad3,1803642754,M,Karja,Sihotang,Karja76@hotmail.com,"Accountant, chartered certified",Visa,"Jalan Sadang Serang No. 725
Kendari, SU 29017",Tasikmalaya,+62-053-875-3870,1993-06-27,ID,95877.17
1135,4ba5edb7-c3f2-4d1f-8754-619801d1a940,9941042466,F,Yuliana,Usada,Yuliana98@gmail.com,Clinical biochemist,AMEX,"Jl. Merdeka No. 196
Subulussalam, LA 44896",Padang Sidempuan,+62-54-271-3882,1952-08-31,ID,34373.25
1136,fc362874-0e8a-4a73-9182-b3ba4fc0e147,7520527245,F,Nilam,Purnawati,Purnawati17@yahoo.com,Agricultural consultant,Visa,"Jalan Kutai No. 51
Banda Aceh, AC 25380",Sungai Penuh,088 280 1313,1951-11-30,ID,22167.1
1137,e4026d49-8047-409c-aa35-65b1cb1468d9,6878772472,F,Ani,Mayasari,Mayasari39@gmail.com,"Surveyor, minerals",MasterCard,"Gg. Erlangga No. 9
Gorontalo, DI Yogyakarta 48828",Tarakan,+62 (047) 585 0307,1963-10-03,ID,74997.29
1138,4e82eb75-8a00-44b6-8b8b-ba6f25f140b9,1697705532,F,Najwa,Nuraini,Nuraini95@yahoo.com,English as a foreign language teacher,Visa,"Gg. Rungkut Industri No. 9
Payakumbuh, Lampung 11712",Banjarmasin,+62 (0917) 757-6893,1946-06-05,ID,50352.38
1139,7a8a23c4-8ad7-482e-8168-be4d4ecaca61,1584439952,M,Radika,Sinaga,Sinaga85@hotmail.com,Magazine journalist,AMEX,"Jalan Pasir Koja No. 66
Pagaralam, Sulawesi Utara 52055",Singkawang,+62-0422-308-0336,1971-03-18,ID,58016.44
1140,d9663a63-af48-4f42-8d8d-4a285913df0e,3596832382,F,Farhunnisa,Handayani,Farhunnisa76@hotmail.com,Exhibition designer,MasterCard,"Jl. Pelajar Pejuang No. 78
Banjar, Jawa Tengah 41819",Bandung,+62 (79) 156-5458,1983-01-16,ID,97031.99
1141,6c9eb78c-3e05-4aa0-9049-41d376f42dbe,6972254470,F,Yunita,Zulaika,,Hydrographic surveyor,MasterCard,"Jl. Tebet Barat Dalam No. 8
Tasikmalaya, BB 80123",Balikpapan,+62 (030) 330-8522,1970-11-03,ID,42000.3
1142,d5f2be4c-06ab-4950-b304-42f364337e0c,4301875026,M,Bagas,Prabowo,,"Designer, industrial/product",Visa,"Jl. Merdeka No. 1
Madiun, BE 54079",Mataram,+62 (0304) 978-6793,1955-03-03,ID,34418.43
1143,3d610711-a93f-41d3-a89b-f950822e1800,6876359779,F,Yunita,Handayani,Yunita80@yahoo.com,Customer service manager,AMEX,"Gang Kapten Muslihat No. 92
Bitung, BB 72462",Manado,(0543) 751 2242,1945-03-16,ID,69560.5
1144,ac83678d-4599-4348-b36c-aaddd6b25e44,2780705928,F,Cornelia,Astuti,,Industrial buyer,Visa,"Jl. Joyoboyo No. 559
Parepare, Sumatera Barat 40589",Tomohon,+62-064-216-3012,1992-12-05,ID,49078.23
1145,4f622462-6887-43fe-8aa8-6cfc7ce6e221,7111432091,M,Paiman,Prasetyo,Paiman95@gmail.com,Early years teacher,Visa,"Jl. Rumah Sakit No. 8
Balikpapan, Bali 53773",Bengkulu,081 184 4640,1970-04-20,ID,31160.48
1146,b3d646c1-2197-45fd-a51c-ceea687bb0d2,1143323481,F,Endah,Farida,Endah79@gmail.com,Information systems manager,Visa,"Gg. Ronggowarsito No. 942
Meulaboh, NB 73947",Cilegon,+62 (306) 433 7793,1969-05-23,ID,33139.12
1147,b9fe5018-377b-48e8-8ddc-969b6adc199a,2214557097,F,Raisa,Puspasari,Puspasari17@gmail.com,Best boy,MasterCard,"Jl. Ahmad Yani No. 914
Palembang, KI 61499",Medan,+62 (94) 386 7504,2002-06-16,ID,73513.97
1148,a0c225fb-22fd-44a9-bce6-710328fd07d8,9429285663,F,Winda,Nasyiah,Nasyiah01@hotmail.com,"Programmer, multimedia",AMEX,"Jl. Kutisari Selatan No. 97
Singkawang, SR 91600",Malang,+62 (080) 198-3105,1951-07-19,ID,31138.26
1149,4cece966-3b0a-44ce-b4c9-54df2c4e9f2b,6133314276,M,Wakiman,Maryadi,Wakiman86@hotmail.com,Information systems manager,Visa,"Jl. HOS. Cokroaminoto No. 42
Ternate, Kalimantan Selatan 42593",Palu,+62 (051) 972-2435,1984-12-27,ID,23278.6
1150,71830ca2-c7e6-47f9-bd01-a5a4aae62b9e,9499305735,M,Cahyadi,Suryono,Cahyadi93@yahoo.com,"Scientist, research (maths)",AMEX,"Gg. Raya Ujungberung No. 573
Banjarmasin, Aceh 27497",Tebingtinggi,(014) 767-6161,2005-05-28,ID,95130.88
1151,34b0e911-eb71-4a9b-9f18-928899e243ad,8034964798,F,Malika,Oktaviani,Oktaviani85@yahoo.com,Psychotherapist,MasterCard,"Gg. Sadang Serang No. 8
Palopo, Banten 56127",Salatiga,0848281719,1954-09-20,ID,52652.32
1152,92da37de-73f0-4066-80c9-449a577bbc38,0242063481,F,Siti,Wahyuni,Wahyuni05@hotmail.com,Company secretary,MasterCard,"Gg. Moch. Ramdan No. 36
Kota Administrasi Jakarta Timur, BB 98861",Kota Administrasi Jakarta Timur,+62-12-273-1140,1957-07-06,ID,20501.34
1153,45762afa-1911-48a3-8869-8249938adca9,2760453515,F,Wirda,Zulaika,Zulaika76@yahoo.com,Theme park manager,Visa,"Gg. Ciumbuleuit No. 007
Batam, KB 29443",Palu,0845847700,1958-01-24,ID,61178.88
1154,4c9a0597-0a09-46b1-a00a-3ac87ea4b544,5972893972,M,Bakijan,Manullang,,Diplomatic Services operational officer,AMEX,"Gang Veteran No. 514
Tarakan, SR 18273",Cirebon,(042) 400 4470,1956-05-05,ID,39011.4
1155,5c5a6f18-9534-4fff-8de0-e06f339be096,7036410157,M,Joko,Hutagalung,Hutagalung70@yahoo.com,"Therapist, art",Visa,"Jl. Raya Ujungberung No. 169
Denpasar, SB 00928",Tarakan,+62-0046-616-2412,1985-11-06,ID,19433.69
1156,5d296bf3-0f40-45c0-9cb8-a3aa5efff79d,9304544046,M,Bakijan,Wasita,Bakijan24@gmail.com,"Designer, textile",Visa,"Jalan Cikapayang No. 34
Kota Administrasi Jakarta Pusat, Banten 30634",Parepare,(0665) 868-6844,1961-03-28,ID,14812.57
1157,5127895e-c792-4520-9805-79a7527305a7,1564441552,M,Rahman,Rajata,Rajata26@gmail.com,IT sales professional,AMEX,"Gg. Setiabudhi No. 7
Probolinggo, Bali 78462",Sabang,+62 (119) 466 9922,1971-12-21,ID,66161.4
1158,51654cf8-d010-4e85-a075-b1763a005c53,6042971662,F,Carla,Aryani,Carla19@hotmail.com,Purchasing manager,MasterCard,"Jalan Erlangga No. 6
Kotamobagu, Bengkulu 47745",Subulussalam,+62 (413) 933-0659,1962-03-15,ID,31816.64
1159,7f0c4e5f-9788-4d77-8ffe-e1dc1a4a04f3,3808743705,M,Rizki,Maryadi,Rizki32@hotmail.com,"Librarian, academic",AMEX,"Gang Kapten Muslihat No. 08
Binjai, Bali 98577",Samarinda,+62 (048) 156-1709,1964-08-02,ID,83271.24
1160,38b0b871-624c-46b5-8a04-4441191564fa,6820041990,F,Sadina,Nasyidah,Nasyidah25@yahoo.com,Advertising account executive,AMEX,"Gg. Indragiri No. 97
Tangerang, PB 36945",Metro,+62 (0818) 214 3995,1958-03-25,ID,6595.95
1161,bd39fee8-4ddf-4873-8e61-13b27a30e8dd,9253554533,M,Kenzie,Hidayat,Kenzie85@yahoo.com,Mining engineer,Visa,"Jl. Kebonjati No. 32
Makassar, Kalimantan Barat 94745",Lhokseumawe,+62-079-570-1081,1976-02-29,ID,39066.94
1162,547aeb40-4898-4187-b338-b50e9e6b2802,2566880328,F,Eka,Usada,Usada47@hotmail.com,"Engineer, broadcasting (operations)",Visa,"Gang Medokan Ayu No. 431
Kota Administrasi Jakarta Utara, Kalimantan Timur 77466",Samarinda,+62-0343-904-8249,1941-03-23,ID,34676.74
1163,9caa0201-3b3e-4b3b-8fe0-f19d0195a6ae,2265791325,M,Nyoman,Megantara,Nyoman68@hotmail.com,Contractor,MasterCard,"Jl. Kendalsari No. 155
Surabaya, YO 53659",Kota Administrasi Jakarta Selatan,+62-0048-861-7705,1973-07-01,ID,22742.15
1164,e9bad21b-c0e0-4415-8633-6bc3c3464ccd,3807060008,M,Karma,Hidayat,Karma79@yahoo.com,Operational researcher,AMEX,"Gg. Monginsidi No. 92
Ternate, Riau 02980",Sawahlunto,+62-0091-777-8762,1943-01-04,ID,65931.17
1165,235ebb55-9411-430b-83a9-30391c0d87b0,5408264878,M,Najam,Saputra,Saputra79@gmail.com,Pension scheme manager,AMEX,"Gg. M.T Haryono No. 30
Metro, KU 67759",Banda Aceh,+62 (035) 636-0116,1982-09-11,ID,49841.98
1166,3a8a7d78-a7c8-4387-ab3a-e34581f77356,3907588436,F,Vanya,Hassanah,Hassanah35@gmail.com,"Civil engineer, contracting",AMEX,"Jl. Indragiri No. 5
Gorontalo, Sumatera Utara 69401",Sungai Penuh,+62 (133) 916-2121,1948-03-02,ID,99132.2
1167,859bdb1c-b721-4eeb-8083-5cb55e1bf699,7826678322,F,Kamila,Novitasari,Kamila93@hotmail.com,"Psychotherapist, dance movement",MasterCard,"Gg. Rungkut Industri No. 904
Tasikmalaya, Bali 34488",Bima,+62 (0593) 275 2514,1956-12-26,ID,39312.41
1168,cfc3b855-7f86-46a3-a0e4-d400147bed64,0733912854,M,Panji,Pangestu,Pangestu54@hotmail.com,Clinical embryologist,AMEX,"Jalan Soekarno Hatta No. 4
Jambi, SN 17083",Kota Administrasi Jakarta Utara,+62 (038) 090 2755,1982-04-22,ID,13186.12
1169,81028bf4-8b63-4a9e-bb54-0fd08b27ed2b,5453143702,F,Eli,Suartini,Suartini84@yahoo.com,"Pharmacist, hospital",MasterCard,"Jalan Peta No. 50
Bukittinggi, AC 84595",Tangerang,(0173) 552-1016,2001-05-16,ID,57510.88
1170,27007e51-4ab6-499b-9cdc-3c3978646f9e,0594420756,M,Adikara,Mustofa,Mustofa29@gmail.com,Chief Financial Officer,MasterCard,"Jl. Wonoayu No. 820
Langsa, Gorontalo 38301",Serang,(0943) 204-0537,2007-07-30,ID,37831.83
1171,3c36b254-5279-4f97-a8fd-948eb0e60862,8455497964,F,Silvia,Wijayanti,Silvia39@yahoo.com,Technical sales engineer,AMEX,"Jl. Sentot Alibasa No. 882
Kota Administrasi Jakarta Selatan, SG 74274",Tegal,+62 (000) 710 3275,1940-03-11,ID,34490.33
1172,d272cdbf-2328-486e-9f3f-c0b097cb8c51,1686738399,M,Ikhsan,Rajata,Ikhsan20@yahoo.com,Quality manager,AMEX,"Gg. Dipatiukur No. 91
Palangkaraya, Nusa Tenggara Timur 46963",Kota Administrasi Jakarta Utara,+62 (45) 232-8571,2002-08-25,ID,84577.84
1173,f5824e44-232e-4b6a-ae98-0887a62f48b6,1471297125,M,Galih,Najmudin,Najmudin99@gmail.com,Chartered certified accountant,Visa,"Jalan Jayawijaya No. 989
Tomohon, Kepulauan Bangka Belitung 03656",Bitung,+62-21-064-5984,1985-08-30,ID,67393.98
1174,51efb653-93a6-4de8-8205-e7f469aa5eed,1246288737,F,Winda,Zulaika,Winda97@hotmail.com,Fast food restaurant manager,MasterCard,"Jalan Cikutra Barat No. 08
Tual, Jawa Barat 41616",Pariaman,085 445 9422,1950-12-19,ID,77658.63
1175,593e4216-8d19-42f5-80e8-8781edd479d8,4972368063,M,Okta,Hutapea,,Applications developer,AMEX,"Jl. Rawamangun No. 71
Metro, KT 50206",Tasikmalaya,+62-067-215-4478,2001-08-10,ID,89540.36
1176,8b3fbddb-7339-493f-bb08-de9a3fc2175b,9047048870,M,Lukman,Nashiruddin,Nashiruddin05@yahoo.com,"Librarian, public",Visa,"Gg. Asia Afrika No. 54
Bandar Lampung, LA 56846",Metro,+62 (081) 511-9205,1994-09-07,ID,94037.85
1177,991d83e3-93dd-4fcc-b557-f5da4bdd64e5,8204842803,M,Koko,Saptono,Saptono66@hotmail.com,Artist,MasterCard,"Gang Ciwastra No. 063
Mataram, MU 14628",Palembang,(030) 269-3507,1982-08-12,ID,69326.98
1178,6e0367d6-1b53-4eea-a253-6e79324e433f,8391523828,F,Diana,Wastuti,Wastuti18@yahoo.com,Ergonomist,AMEX,"Gang Ir. H. Djuanda No. 629
Palu, JK 17641",Prabumulih,+62 (0570) 435 2316,1968-05-16,ID,56665.19
1179,9f2ed7bd-3784-46c7-84f9-c4a98ef937a4,7083008103,M,Arta,Irawan,,Charity officer,Visa,"Jalan Jakarta No. 5
Parepare, Sulawesi Selatan 51025",Padangpanjang,+62-042-913-8988,1966-03-29,ID,54759.57
1180,8cf16a84-da8f-487a-a577-52abf93dc62c,8483330002,M,Himawan,Lazuardi,Himawan35@yahoo.com,Farm manager,Visa,"Jalan Jend. A. Yani No. 84
Madiun, SR 75282",Kediri,+62 (0946) 770-4589,2003-05-03,ID,23206.58
1181,fa9d4f05-2331-4acc-9ce1-e614d6cff866,2458455938,M,Imam,Hidayanto,Hidayanto32@yahoo.com,Passenger transport manager,AMEX,"Jl. Tebet Barat Dalam No. 0
Tasikmalaya, RI 61053",Kota Administrasi Jakarta Selatan,+62 (825) 875 9479,1950-12-16,ID,57384.28
1182,3d423dd0-b201-4177-ad1f-f441b22c666a,1164408456,F,Diana,Laksmiwati,Diana30@yahoo.com,"Research officer, political party",MasterCard,"Gg. Abdul Muis No. 873
Semarang, Jawa Timur 28520",Kotamobagu,(0893) 505-9675,1954-06-20,ID,54326.91
1183,c237e239-15e4-4c45-9a22-2a2d58b7739a,1614777282,M,Digdaya,Sihotang,Digdaya33@yahoo.com,"Education officer, community",AMEX,"Gang Rumah Sakit No. 51
Yogyakarta, SB 73820",Lubuklinggau,(0945) 219-0533,2000-04-10,ID,12759.13
1184,bd25ab7f-03d6-4446-88eb-4f6bc0ae70c8,7215208913,M,Asmuni,Nugroho,Nugroho75@gmail.com,"Surveyor, rural practice",MasterCard,"Gang Dipatiukur No. 98
Depok, KT 19717",Payakumbuh,+62 (484) 790 4018,2001-07-19,ID,63766.54
1185,43da8fbc-9723-4a89-a55f-48637ab77da8,8052041422,F,Ade,Nasyidah,Nasyidah93@hotmail.com,"Designer, furniture",Visa,"Gg. K.H. Wahid Hasyim No. 6
Pematangsiantar, Sulawesi Utara 41435",Sukabumi,+62 (694) 985 8353,2003-06-06,ID,68534.79
1186,b9accaa1-27cd-4383-8471-b54a6f71a6d5,5163428764,M,Salman,Winarno,Salman16@hotmail.com,Emergency planning/management officer,Visa,"Jl. Astana Anyar No. 6
Surabaya, KB 14106",Sungai Penuh,+62 (868) 743 6027,2000-01-15,ID,74711.8
1187,6c5b4fcd-243d-4309-868a-01a1f684a0cd,1735411276,M,Mursinin,Saptono,Saptono32@hotmail.com,"Investment banker, corporate",AMEX,"Jl. Suniaraja No. 42
Probolinggo, Papua 35484",Balikpapan,+62 (0536) 371 8200,2002-12-30,ID,94226.96
1188,469d7c98-093e-4f2e-8bd3-233cc645d469,3644597138,M,Kajen,Tamba,Tamba25@yahoo.com,Chartered certified accountant,MasterCard,"Gang Pacuan Kuda No. 76
Denpasar, DI Yogyakarta 82935",Ambon,(042) 590-4329,1965-02-13,ID,14323.85
1189,9b97263f-f589-4e50-ae46-48523dcefdfb,6866213903,M,Karma,Uwais,Uwais15@yahoo.com,Museum/gallery curator,Visa,"Jl. Dipatiukur No. 90
Singkawang, Papua 50254",Yogyakarta,+62-0617-207-0671,1950-03-18,ID,45755.5
1190,a8237aff-9c87-42f2-8900-6eada7dc12ff,2315171899,F,Sari,Riyanti,Sari48@gmail.com,Stage manager,MasterCard,"Gang Stasiun Wonokromo No. 6
Sibolga, Sulawesi Selatan 33001",Kota Administrasi Jakarta Pusat,+62-020-409-8629,1979-04-23,ID,61775.18
1191,1e0410cd-22b7-42e1-afd6-b1e349947bd9,7321549482,M,Caraka,Sitompul,,Water engineer,MasterCard,"Gg. S. Parman No. 233
Palu, SR 93401",Batu,+62 (35) 520-9955,1966-12-03,ID,77974.98
1192,73369103-bd23-448f-bb10-db8f7bde32d4,5025902697,F,Chelsea,Farida,Chelsea27@hotmail.com,"Surveyor, minerals",MasterCard,"Gang Dipenogoro No. 700
Tanjungpinang, SB 47426",Tidore Kepulauan,+62 (075) 470-7734,1941-05-04,ID,89417.44
1193,ed049a18-b080-4613-bd27-7ad8b0078ab8,7101681402,F,Julia,Permata,Permata43@yahoo.com,Marketing executive,Visa,"Jl. Surapati No. 788
Tangerang, Jawa Timur 78588",Medan,+62 (679) 242 2428,1956-02-01,ID,86547.86
1194,676783b7-eb94-47b0-90ac-c6f71d4117fa,5116538278,F,Eli,Nasyidah,Eli79@yahoo.com,Statistician,AMEX,"Jl. Gegerkalong Hilir No. 33
Bogor, Sulawesi Utara 41793",Tangerang Selatan,+62-0295-693-1764,1982-01-04,ID,89562.52
1195,a4a4426d-eeb7-41d1-8c62-afdeb2a5418d,7271774492,F,Sari,Maryati,Maryati95@yahoo.com,Further education lecturer,Visa,"Jl. Rumah Sakit No. 19
Kediri, Jawa Barat 62373",Palopo,+62-0983-496-9530,1940-12-30,ID,46469.67
1196,285a44c7-0006-4b5c-99d7-1b60ba3af3c3,1769693554,F,Tari,Nasyiah,Tari28@gmail.com,Dancer,MasterCard,"Gang R.E Martadinata No. 1
Cirebon, JK 93648",Sungai Penuh,+62-0007-375-9064,1980-07-08,ID,29930.51
1197,7a5d7f1d-ae73-4398-af5c-d3daf8afeb52,9790967505,M,Ian,Wibisono,Wibisono99@hotmail.com,Counselling psychologist,AMEX,"Jl. Asia Afrika No. 3
Bandar Lampung, Sulawesi Barat 37080",Pariaman,+62 (12) 055 8831,1953-09-12,ID,88170.26
1198,3e714eaf-723e-4cdf-b7a7-55a48593da7a,3990692364,M,Abyasa,Prayoga,Prayoga26@hotmail.com,"Nurse, adult",AMEX,"Jalan Dr. Djunjunan No. 98
Kota Administrasi Jakarta Timur, BE 12929",Magelang,+62 (74) 654 9494,2001-01-14,ID,56900.77
1199,d0a86cf6-4fe1-4acf-9af4-cd0897069699,3518116464,F,Queen,Maryati,Queen79@gmail.com,Music therapist,MasterCard,"Jalan Cihampelas No. 6
Bitung, JI 71754",Purwokerto,0869608584,1947-11-25,ID,25834.27
1200,9720b70c-7edf-4e78-b83f-fc1629854ee9,5982713101,F,Agnes,Pratiwi,Agnes06@yahoo.com,Lexicographer,AMEX,"Jalan W.R. Supratman No. 91
Cirebon, Aceh 66465",Bengkulu,+62 (090) 353-0723,1999-12-04,ID,20584.1
1201,d71c9d45-2e10-4c6d-80cf-d24501a04a69,2718371695,M,Dono,Irawan,Dono13@yahoo.com,Energy engineer,AMEX,"Jl. Antapani Lama No. 5
Sungai Penuh, LA 71879",Bekasi,+62 (0054) 627-7277,1964-04-28,ID,70160.99
1202,1420c7ce-803d-4604-aed9-9059404a2ae0,4638106863,F,Vera,Laksmiwati,Laksmiwati56@gmail.com,Research scientist (medical),AMEX,"Gg. Jakarta No. 2
Pematangsiantar, Kalimantan Barat 68228",Bitung,+62 (29) 074 7940,1970-02-17,ID,21894.24
